no;smiles;biotic_flag;ExactMolWt;MolLogP;NumHAcceptors;NumHDonors
7944;N#CCCN(CCC(N)=O)C(=O)CNC(=S)CCO;0;286.109961436;-1.0965199999999982;5.0;3.0
7945;OCCNc1[nH]cnc1Cc1ccccc1;0;217.1215121;1.4047;3.0;3.0
7946;NC(=O)CN(C(=O)CNC(=O)CNC(N)=O)c1ncco1;0;298.10256754799997;-2.722599999999998;6.0;4.0
7947;NC(=O)c1[nH]c(=O)[nH]c1N=C(CO)Cc1ccccc1;0;274.10659030799997;0.1093999999999995;4.0;4.0
7948;N=C(N)NCC(=S)NCC(=O)NCC(N)=O;0;246.089894688;-3.0120299999999975;4.0;6.0
7949;OCC(O)C(O)c1cnc[nH]1;0;158.06914218;-1.2037000000000002;4.0;4.0
7950;N#CCNC(=O)CNC(=S)C(O)CO;0;217.052112212;-2.103619999999999;5.0;4.0
7951;N#CCC(C#N)NC(=O)CCN(CCC(N)=O)C(=N)N;0;279.14437278400004;-1.6305699999999979;5.0;4.0
7952;N#CCCNc1[nH]c(=O)[nH]c1C(N)=O;0;195.075624528;-0.87252;4.0;4.0
7953;N#CC(CO)(CO)NC(=O)CCN(C=O)CCC(=O)O;0;287.111735264;-2.3272199999999987;6.0;4.0
7954;NC(=O)CN(CC(O)CO)C(=O)CCNC(N)=O;0;262.127719676;-3.2880999999999974;5.0;5.0
7955;N=C(N)NCC(=S)NCC(=O)NCC(N)=S;0;262.067051068;-2.211229999999998;4.0;6.0
7956;N#CCCN(CCNC(=N)N)CC(=O)NCC(N)=O;0;269.160022848;-2.7133499999999966;5.0;5.0
7957;C=CC(C#N)NC(=O)CNC(C)=C(O)C#N;0;220.096025624;0.08346000000000003;5.0;3.0
7958;CC(=S)NCC(=O)NCC(=O)NCC(N)=O;0;246.078661308;-2.358999999999998;4.0;4.0
7959;CC(O)C(O)C(O)C(CO)=NC(CO)C(=O)O;0;251.100501884;-3.0322;7.0;6.0
7960;CC(NC(=O)CNC(=S)C(C)NCCC#N)C(N)=O;0;285.125945848;-1.2148199999999976;5.0;4.0
7961;N#CCN(CCC(=O)N(CC#N)CC(O)CO)C(=N)N;0;282.144038436;-2.1990699999999976;6.0;4.0
7962;N#CC1CCC(C(N)=O)(C(N)=O)N1;0;182.08037556;-2.028619999999999;4.0;3.0
7963;N#CC=Cn1cnc2c(N(C=O)C(C#N)CO)ncnc21;0;283.08177252800004;-0.33214000000000027;8.0;1.0
7964;NC(=O)CN(CC(=O)O)C(=O)CN1CC(N)=NC1=O;0;271.091668516;-2.8222999999999985;5.0;3.0
7965;CSCCC(=O)N(CCC(N)=O)CC(=O)O;0;248.083077992;-0.4718999999999987;4.0;2.0
7966;NC(=O)C(N=CCCC(=O)O)C(=CCO)c1ccccc1;0;290.126657056;0.8517999999999992;4.0;3.0
7967;CC(=S)NCC(=O)NCC(=O)NCC(N)=S;0;262.055817688;-1.5581999999999987;4.0;4.0
7968;CC(C#N)NC(=O)CN(CC(=O)NC(C)C#N)C(N)=O;0;280.12838837199996;-1.5763399999999974;5.0;3.0
7969;CC(C#N)N(C(N)=O)c1c(C(=O)O)ncn1C=CC#N;0;274.08143818;0.37276;6.0;2.0
7970;NC(=O)C(Cc1ccccc1)N=CC(O)CO;0;236.116092372;-0.49300000000000066;4.0;3.0
7971;C=C(c1ccccc1)C(N=CC(CO)NC(=N)N)C(N)=O;0;289.153874848;-0.5315299999999987;4.0;5.0
7972;C=CC(=O)OCCN(CCC#N)CC(N)=O;0;225.11134134;-0.5834199999999996;5.0;1.0
7973;N=C(N)NCC(C=O)Nc1ncnc2[nH]cnc12;0;248.11340700399998;-1.1846299999999994;6.0;5.0
7974;N#CC(Nc1nc(=O)[nH]c2[nH]cnc12)C(=O)O;0;234.050138052;-0.9651200000000009;6.0;4.0
7975;COC(=O)C(C)NC(=O)C(=O)NC(C)C(=O)OC;0;260.100836232;-1.658199999999998;6.0;2.0
7976;CC(C#N)NC(=O)CCN(CC#N)CCC#N;0;233.12766009999999;0.14403999999999972;5.0;1.0
7977;N#CCN(CC#N)C(=O)C(O)Cc1ccccc1;0;243.100776656;0.46575999999999956;4.0;1.0
7978;N=C(N)NCC(N=C(C(O)CO)C(O)CO)C(N)=O;0;277.138618708;-4.529229999999995;7.0;8.0
7979;N=C(N)N(CCC(N)=O)CCC(=O)Nc1[nH]cnc1CO;0;297.15493746799996;-1.6985299999999992;5.0;6.0
7980;COC(=O)C(Cc1ccccc1)=Nc1ncnc2[nH]cnc12;0;295.10692465600005;1.8410999999999997;6.0;1.0
7981;CC(OC(=O)C=Cn1ccnc1)C(N)=O;0;209.080041212;-0.22920000000000018;5.0;1.0
7982;N=C(N)NCC(CO)C(O)C(C=O)Cc1ccccc1;0;279.158291532;-0.503329999999999;4.0;5.0
7983;CC(NC(=O)CN(CCC(N)=O)CCC(N)=O)C(=O)O;0;288.14336973999997;-2.3714999999999966;5.0;4.0
7984;CSCCC(=O)N(CC#N)c1ncc(CO)o1;0;255.067762276;0.77658;6.0;1.0
7985;CC(C#N)N(C=O)CCC(=O)N(CC(N)=O)C(C)C(N)=O;0;297.143704088;-2.065319999999997;5.0;2.0
7986;N#CCCN(CC(=O)NCCC(=O)O)C(=O)CNC(=N)N;0;298.13895305600005;-2.1973499999999984;5.0;5.0
7987;NC(=O)NCC(=O)NC(C(N)=S)C(O)C(O)CO;0;280.084140612;-3.860299999999999;6.0;7.0
7988;N#CCCNCC(=O)N(CCC(N)=O)CC(N)=O;0;255.133139404;-2.321019999999998;5.0;3.0
7989;N=C(N)N(CC(=O)NC(CO)C(N)=O)CC(N)=S;0;276.100459372;-3.5696299999999974;5.0;6.0
7990;N#CCN(CC(=O)N(CCO)C(C#N)CO)C(=N)N;0;268.128388372;-2.589169999999998;6.0;4.0
7991;COC(=O)CCNC(=O)CN(CC#N)C(=N)NC(=N)N;0;283.139287404;-2.0908799999999976;6.0;5.0
7992;NC(=O)CCC=Nc1cc[nH]c(=O)n1;0;194.08037556;-0.26230000000000037;4.0;2.0
7993;O=C(O)CCNC(=O)CNC(=O)CN=CC(=O)CCO;0;287.111735264;-2.2841999999999962;6.0;4.0
7994;COC(=O)CCN(CCC#N)C(=O)CNC=CC#N;0;264.122240372;-0.08134000000000036;6.0;1.0
7995;O=CN(CCc1ccccc1)c1ncco1;0;216.089877624;1.8800999999999999;3.0;0.0
7996;N#CC(CO)NCCC(=O)N(CC(N)=O)CC(N)=O;0;271.128054024;-3.3502199999999966;6.0;4.0
7997;CSCCC=NCC(=O)N(CC#N)CC(=O)O;0;257.08341234;0.2470799999999999;5.0;1.0
7998;O=C(CC(O)C(=O)NC(CO)CO)NC(CO)CO;0;280.12705098;-4.323799999999995;7.0;7.0
7999;N#CCNC(=S)CCN1CC(=O)NC1=O;0;226.05244656;-0.6311200000000001;4.0;2.0
8000;CC(O)c1nc(N)nc(N(CC#N)CC(=O)NCC#N)n1;0;290.12397168800004;-1.5231399999999995;9.0;3.0
8001;N#CC(CNC(=N)N)NCC(=O)NCC(=O)O;0;242.112738308;-2.8479499999999973;5.0;6.0
8002;N#CCCNCC(=O)N(CCC#N)CCC#N;0;233.12766009999999;0.14564;5.0;1.0
8003;COC(=O)C(Cc1ccccc1)N(CCC#N)C(=N)N;0;274.142975816;0.8798500000000002;4.0;2.0
8004;CC(C#N)N(CCNC(=N)N)C(=O)CCN(C=O)CC#N;0;293.16002284800004;-1.4177699999999975;5.0;3.0
8005;C=CC(C#N)N(C=CC#N)c1nc(=O)[nH]c2[nH]cnc12;0;267.086857908;0.56806;6.0;2.0
8006;C=Cc1nc(N)nc(N(CCC(N)=O)CC(=O)O)n1;0;266.112738308;-1.1367999999999987;7.0;3.0
8007;CSCCC(=O)Nc1ncnc2[nH]cnc12;0;237.068430972;1.0445;5.0;2.0
8008;COC(=O)CCN(CC(N)=O)C(=O)CN=CCCC#N;0;282.132805056;-0.7620199999999986;6.0;1.0
8009;CC=Nc1[nH]c(=O)[nH]c1C(N)=O;0;168.064725496;-0.47589999999999993;3.0;3.0
8010;CC(C#N)N(CCO)C(=O)CN(CC#N)CCC#N;0;263.138224784;-0.5413599999999994;6.0;1.0
8011;CC(C#N)NC(=O)CNC(CO)C(O)CO;0;231.121906024;-2.6816199999999983;6.0;5.0
8012;CC(C(=O)O)N(CC#N)C(N)=O;0;171.064391148;-0.6362200000000002;3.0;2.0
8013;O=C(O)C(O)C(O)C(O)C(O)CO;0;196.058302724;-3.4931000000000005;6.0;6.0
8014;CSCCC(=O)N(CC(N)=S)CC(N)=S;0;265.0377251;0.1403000000000002;4.0;2.0
8015;Nc1nc(O)nc(C(O)Cc2ccccc2)n1;0;232.096025624;0.4354999999999998;6.0;3.0
8016;NC(=O)CCN(CCC(N)=O)CC(N)=O;0;216.122240372;-2.4754999999999985;4.0;3.0
8017;COC(=O)CCN(CC(=O)NCC#N)C(=O)CNCC#N;0;295.12805402400005;-1.8689399999999972;7.0;2.0
8018;N=C(N)NC(=N)NCCC(=O)Nc1nc(CO)co1;0;269.12363734;-1.4970599999999992;6.0;7.0
8019;N#CC(Cc1ccccc1)NCC(=O)NCCC(=O)O;0;275.126991404;0.3017799999999997;4.0;3.0
8020;CC(O)C(=O)N(CC#N)CC(=O)NCCC(N)=O;0;256.117154992;-2.289019999999998;5.0;3.0
8021;N#CCN(CC#N)C(=O)CN(CCC(=O)O)C(=N)N;0;266.112738308;-1.4676699999999974;5.0;3.0
8022;CC(O)C(O)C(O)C=Nc1ncnc(C#N)c1NC(N)=O;0;294.107652928;-1.3562200000000006;8.0;5.0
8023;NC(=O)NCCC(=O)N(CC(=O)O)CC(O)C(O)CO;0;293.122299948;-3.3278999999999974;6.0;6.0
8024;CC(N)C(=O)N(CCC(=O)NCCC(=O)O)C(C)C#N;0;284.14845512;-0.9447199999999991;5.0;3.0
8025;N#CCCNC(=S)c1ncnc(N)c1NC(N)=O;0;265.074578972;-0.2718200000000007;6.0;4.0
8026;N#CC(N=C(CO)CO)C(O)C(O)C(O)C(O)CO;0;278.111400916;-4.259919999999998;9.0;7.0
8027;NC(=O)CNC(=O)CC(O)C(=O)NCC(N)=O;0;246.096419548;-4.059599999999999;5.0;5.0
8028;N#CCCN(CCC(=O)N(CCO)CCC#N)C(=N)N;0;280.16477388;-0.7797699999999985;5.0;3.0
8029;NC(=O)CCN(CCC(N)=S)C(=O)CNC(N)=O;0;275.105210404;-1.9650999999999987;4.0;4.0
8030;N#CC(N=CC(=CCO)c1ccccc1)C(O)CO;0;260.116092372;0.37848;5.0;3.0
8031;N#CCC(C#N)NC(=O)CNC(=S)C(CO)NC(N)=O;0;298.084809308;-2.1453399999999987;6.0;5.0
8032;NC(=O)CNC(=O)CN=C(C(O)CO)C(O)CO;0;263.111735264;-4.264699999999996;7.0;6.0
8033;C=CC=Nc1nc(Cc2ccccc2)co1;0;212.094963004;3.1537000000000015;3.0;0.0
8034;COC(=O)CN(CCC#N)CCC#N;0;195.100776656;0.2887599999999999;5.0;0.0
8035;NCC(=O)N(CCC(N)=O)C(CC(N)=O)C(N)=O;0;259.128054024;-3.621599999999998;5.0;4.0
8036;CC(NC(=O)CN(CC#N)C(N)=O)C(N)=O;0;227.101839276;-2.1193199999999983;4.0;3.0
8037;N=C(N)NCC(NCC(=O)O)C(N)=S;0;219.078995656;-2.201629999999999;4.0;6.0
8038;N#CCCN(CCC(N)=O)C(=O)CCN(CC#N)C(N)=O;0;294.14403843599996;-1.1015399999999982;5.0;2.0
8039;N#CC(N)=Nc1nc2[nH]cnc2c(=O)[nH]1;0;203.05555778;-0.84152;5.0;3.0
8040;N=C(N)NCC(=O)N(CC(O)C(O)CO)c1ncco1;0;287.122968644;-2.7952299999999983;7.0;6.0
8041;NC(=O)C(Cc1ccccc1)N(CC(O)CO)C(N)=O;0;281.137556088;-1.1830999999999996;4.0;4.0
8042;C=CC(C#N)NC(=O)CN=C(CO)CO;0;211.095691276;-1.3936200000000003;5.0;3.0
8043;N=C(N)NCC=NCC(=O)N(CC(=O)O)CC(=O)O;0;273.10731858;-2.461929999999997;5.0;5.0
8044;CC(NC(=O)CCN(CC(=O)NCC#N)C(N)=O)C(N)=O;0;298.138953056;-2.613019999999997;5.0;4.0
8045;N#CCCN(CC(=O)N(CCO)CCC#N)C(=N)N;0;266.149123816;-1.1698699999999982;5.0;3.0
8046;N#CCCN(CCc1ccccc1)C(=O)CNC(=N)N;0;273.158960228;0.45445000000000046;3.0;3.0
8047;CC=C(c1ccccc1)C(C#N)NCCc1ccccc1;0;276.16264864;3.8143800000000025;2.0;1.0
8048;C=C(c1ccccc1)C(O)C(=O)N(CC)c1[nH]cnc1C#N;0;296.127325752;1.7085799999999998;4.0;2.0
8049;CCN(C(=O)CCNC(=N)N)C(CC(N)=O)C(N)=O;0;272.1596885;-2.562629999999997;4.0;5.0
8050;N=C(N)NC(=N)NCC(=O)OCc1c[nH]c(=O)[nH]c1=O;0;283.102901896;-2.8861599999999994;6.0;7.0
8051;C=Cc1nc[nH]c1N=CC(=O)CC(O)CO;0;223.095691276;0.06739999999999985;5.0;3.0
8052;C=CC(N=CC(CNC(=N)N)C(O)C=C)C(=O)O;0;254.137890436;-0.6574299999999984;4.0;5.0
8053;N#CC(CO)N(CC(=O)O)C(=O)c1nc[nH]c1NC(N)=O;0;296.08691748399997;-1.6884199999999998;6.0;5.0
8054;N#CCCC(C#N)NC(=O)CCN(CC#N)C(=N)N;0;261.1338081;-0.5922899999999989;5.0;3.0
8055;NC1=NC(=O)NC1C(O)Cc1ccccc1;0;219.100776656;0.038999999999999924;3.0;3.0
8056;N#CC=CN(CCC#N)CC(=O)N(CC#N)CC#N;0;256.107259004;0.11511999999999989;6.0;0.0
8057;N#CCNC(=O)C(Cc1ccccc1)NC(N)=O;0;246.111675688;-0.09422000000000097;3.0;3.0
8058;N=C(N)n1cnc(C(=O)OCC(N)=O)c1NC(N)=O;0;269.087251832;-2.24263;7.0;5.0
8059;N#CC(CO)Nc1ncc(CO)o1;0;183.064391148;-0.5367200000000003;6.0;3.0
8060;N#CCN(C(=O)CNC(N)=O)c1[nH]c(=O)[nH]c1C(=O)O;0;282.07126741999997;-2.0739199999999993;5.0;5.0
8061;N#CCN(CCC(=O)NC(C#N)CCNC(=N)N)C(=N)N;0;293.17125622800006;-2.022899999999998;5.0;6.0
8062;CC(NC(N)=O)C(=O)OCC(O)c1cnc[nH]1;0;242.101504928;-0.956899999999999;5.0;4.0
8063;OCC(O)C(CO)N=CC(O)C(O)C(O)C(O)CO;0;283.126716632;-4.7927999999999935;9.0;8.0
8064;C=CC(C#N)N(CC(N)=O)C(=O)CNC(=N)N;0;238.117823688;-2.138449999999999;4.0;4.0
8065;COC(=O)CCN(CC#N)C(=O)CN=CCCC(N)=O;0;282.132805056;-0.7620199999999986;6.0;1.0
8066;N#CCCN(CCO)C(N)=O;0;157.085126592;-0.72692;3.0;2.0
8067;CC(C#N)N(CC(=O)N(CC#N)CC#N)C(=O)CN;0;262.117823688;-1.4384599999999979;6.0;1.0
8068;N#CCN(CC#N)C(=O)CN(C=O)CC(O)CO;0;254.101504928;-2.326239999999998;6.0;2.0
8069;C=Cc1nc(N)nc(NCCC(=S)NCCC#N)n1;0;277.11096448;0.7294799999999998;7.0;3.0
8070;CCN(CC#N)C(=O)CNC(=O)CCN(CC#N)C(N)=O;0;294.14403843599996;-1.2309399999999984;5.0;2.0
8071;N#CCCC(C#N)NC(=O)CCN(CCC(=O)O)C(=N)N;0;294.144038436;-0.641169999999998;5.0;4.0
8072;CC(O)C(=O)N(CCO)CC(=O)N(CC#N)CC(=O)O;0;287.111735264;-2.375119999999999;6.0;3.0
8073;CC(C(N)=O)N(CCC(N)=O)C(=O)CCNC(N)=O;0;273.143704088;-2.377399999999998;4.0;4.0
8074;N#CCCNC(=S)CNc1nc(=O)[nH]c2[nH]cnc12;0;277.074578972;-0.11122000000000043;6.0;4.0
8075;NC(=O)N(CCc1ccccc1)CC(=O)Nc1ncco1;0;288.12224037199996;1.2364999999999995;4.0;2.0
8076;NCC(=O)N(CCC(N)=S)CC(=O)NCC(=O)O;0;276.08922599199997;-2.349299999999997;5.0;4.0
8077;N#CCC(C#N)N(CCC(=O)NC(CO)C(=O)O)C(N)=O;0;297.10731858;-1.8752399999999985;6.0;4.0
8078;N=C(N)NCC(N=CC(=O)Cc1ccccc1)C(=O)O;0;276.12224037199996;-0.1947299999999988;4.0;4.0
8079;NC(=O)CNC(=O)CN(CC(N)=O)C(=O)C(N)CO;0;275.122968644;-4.778599999999997;6.0;5.0
8080;CC(O)C(O)C(O)C(CO)=C(C(=O)O)c1ccccc1;0;282.110338296;-0.3803000000000005;5.0;5.0
8081;N=C(N)NC(=N)N(CCO)C(CC(=O)O)C(=O)O;0;261.10731858;-2.3735599999999977;5.0;7.0
8082;N#Cc1ncn(C(=N)N)c1NC(=O)CNC(N)=O;0;250.09267155999999;-1.8968499999999997;6.0;5.0
8083;N#CCNC(=O)CCN(CC(=O)NCC(N)=O)C(=N)N;0;283.139287404;-3.186749999999998;5.0;5.0
8084;N#CCCN(C=O)c1[nH]cnc1C#N;0;189.065059844;0.15786000000000006;4.0;1.0
8085;N#CCNCC(=O)N(CC(=O)O)CC(=O)O;0;229.069870452;-1.9026199999999989;5.0;3.0
8086;N#CCCN(CCC(=O)O)C(=N)NC(=N)N;0;226.117823688;-0.9053799999999983;4.0;5.0
8087;N#CC(CO)NC(=O)C(=O)Cc1ccccc1;0;232.084792244;-0.2011200000000004;4.0;2.0
8088;CCN(C(=O)C(C)O)c1[nH]cnc1C(=O)O;0;227.090605896;-0.15839999999999993;4.0;3.0
8089;C=CC(C#N)N(CCC#N)CCC#N;0;188.106196384;1.19394;4.0;0.0
8090;CSCCC(C#N)N=CC(O)C(O)Cc1ccccc1;0;292.12454888;1.66698;5.0;2.0
8091;CCN(C(=O)CN=CC(=O)O)C(C#N)CC#N;0;236.090940244;-0.20383999999999958;5.0;1.0
8092;N=C(N)N(CC(=O)O)CC(O)Cc1ccccc1;0;251.126991404;-0.129929999999999;3.0;4.0
8093;N#CCNC(=O)CN(CC#N)C(=O)CN1CC(N)=NC1=O;0;291.10798727599996;-2.2288399999999973;6.0;2.0
8094;NC(=O)c1nc[nH]c1NCC(=S)NCC(N)=S;0;272.051401004;-0.8764000000000003;5.0;5.0
8095;CC(C#N)NC(=O)CNC(C#N)CNC(=N)N;0;237.13380809999998;-2.0204699999999978;5.0;5.0
8096;C=Cc1nc(NC(=N)N)nc(N(CC#N)CC(=O)OC)n1;0;290.123971688;-0.6770500000000002;8.0;3.0
8097;N#CCCN(CC(=O)O)C(=O)CN=C(CO)CO;0;257.10117058000003;-1.7611199999999987;6.0;3.0
8098;N#CCN(CC(=O)N(CCO)c1cc[nH]c(=O)n1)C(=N)N;0;293.1236373400001;-2.1857499999999987;6.0;4.0
8099;NC(=O)CCN(C(=O)C(N)CO)C(CC(N)=O)C(N)=O;0;289.138618708;-4.260699999999996;6.0;5.0
8100;N#CCCNC(=O)C(Cc1ccccc1)N=CC(=O)O;0;273.11134134;0.7829799999999996;4.0;2.0
8101;CC(C(N)=S)N(C(=N)N)C(CC(N)=S)C(N)=S;0;292.059857512;-0.8126299999999993;4.0;5.0
8102;CC(C#N)N(C=O)CCC(=O)N(CCC#N)CC(O)CO;0;296.14845511999994;-1.1575399999999991;6.0;2.0
8103;CC(O)C(O)C(O)C(CO)=Nc1[nH]c(=O)[nH]c1C(N)=O;0;288.106984232;-3.030700000000001;7.0;7.0
8104;CCN(C(=O)CN(CC#N)C(=O)CNC(=N)N)C(C)C#N;0;293.16002284800004;-1.4177699999999982;5.0;3.0
8105;CC(C#N)NC(=O)CN(CCC#N)C(=O)CCNC(=N)N;0;293.16002284800004;-1.369869999999997;5.0;4.0
8106;OCc1nc[nH]c1N=CC(O)CO;0;185.080041212;-1.0425000000000002;5.0;4.0
8107;NC(=O)CCC=NCC(=O)NCC(=O)NCCC(N)=O;0;285.143704088;-2.569499999999997;5.0;4.0
8108;CC(NC(C#N)CCC#N)C(N)=O;0;180.101111004;-0.35424000000000005;4.0;2.0
8109;CC(N)C(=O)N(CC(=O)N(CC#N)CCC#N)C(C)C#N;0;290.14912381600004;-0.659859999999999;6.0;1.0
8110;N#CC(CO)N(CC(N)=O)C(=O)CN=CCCC(N)=O;0;283.128054024;-2.478919999999997;6.0;3.0
8111;CC(O)c1nc(N)nc(N(CCC(N)=O)CC(=O)O)n1;0;284.123302992;-1.7264999999999988;8.0;4.0
8112;NC(=O)C(Cc1ccccc1)N1CC(N)=NC1=O;0;246.111675688;-0.12420000000000042;3.0;2.0
8113;N#CC(Nc1cc[nH]c(=O)n1)C(=CCO)c1ccccc1;0;282.111675688;1.1498800000000002;5.0;3.0
8114;CC(O)C(=S)NCC(=O)N(CCC#N)CCC(=O)O;0;287.093977024;-0.49881999999999943;5.0;3.0
8115;C=Cc1nc[nH]c1NC(=O)CCN(C=O)CCC(N)=O;0;279.133139404;-0.2848999999999996;4.0;3.0
8116;N=C(N)N(CCC(=O)O)CCC(=O)NCCC(=O)O;0;274.127719676;-1.3624299999999978;4.0;5.0
8117;CSC(=O)C(C)OC(=O)CCNC(=N)N;0;233.08341234;-0.3191299999999992;5.0;3.0
8118;CSCCC(=O)N(CC#N)c1[nH]cnc1C(=O)O;0;268.063011244;0.7175800000000001;5.0;2.0
8119;O=C1CCNC(=O)N1;0;114.042927432;-0.7841;2.0;2.0
8120;N#CCCC=NC(C#N)CC#N;0;160.074896256;1.16684;4.0;0.0
8121;N#CC(C#N)(CCC=O)N1CCC(N)=NC1=O;0;233.091274592;-0.06564000000000003;5.0;1.0
8122;CC=C(c1ccccc1)C(C#N)N=C(C)CO;0;228.126263132;2.435280000000001;3.0;1.0
8123;CC(C#N)N(CCC#N)C(CC(N)=O)C(N)=O;0;237.12257472;-1.156539999999998;5.0;2.0
8124;N#CCCNC(=O)CNC(=O)CNC(=S)CCO;0;272.094311372;-1.568119999999999;5.0;4.0
8125;CCN(C(=N)NC(=N)N)C(C=O)Cc1ccccc1;0;261.158960228;0.5363400000000009;3.0;4.0
8126;NC(=O)C=CNCC(=O)N(CC(N)=O)CC(=O)O;0;258.09641954800003;-3.0264999999999977;5.0;4.0
8127;CCN(C(=O)CN(CCC(N)=O)C(N)=O)c1ncco1;0;283.128054024;-0.7163999999999984;5.0;2.0
8128;NC(=O)CNC(=O)CNC(=S)CCc1ccccc1;0;279.104147784;0.13769999999999993;3.0;3.0
8129;Nc1nc(N)nc(CCN(C=O)C(CC(=O)O)C(=O)O)n1;0;298.102567548;-2.035199999999999;8.0;4.0
8130;CC(O)C(=O)Nc1[nH]cnc1C#N;0;180.064725496;-0.3993200000000008;4.0;3.0
8131;N#CCCN(CC(N)=O)c1ncco1;0;194.08037556;-0.1200200000000004;5.0;1.0
8132;N=C(N)NCC=NCCC(N)=O;0;171.112010036;-1.5843299999999987;3.0;4.0
8133;CCN(C(=O)CN(CCC#N)C(=N)N)c1ncco1;0;264.133473752;0.13665000000000027;5.0;2.0
8134;N#CC(N)C(CO)(CO)CC(C#N)(C#N)NC(N)=O;0;266.112738308;-2.3473599999999992;7.0;5.0
8135;N#CC=CNc1[nH]c(=O)[nH]c1C(N)=O;0;193.059974464;-0.7489200000000005;4.0;4.0
8136;N#CCNC(=O)CN(C=O)CCC(=O)NCC(=O)O;0;270.09641954800003;-2.324519999999998;5.0;3.0
8137;C=Cc1nc(NC=N)nc(N(CCC(=O)O)CC(=O)O)n1;0;294.107652928;-0.10073000000000049;7.0;4.0
8138;CC=C(c1ccccc1)C(C#N)N=CC(O)C(O)C(C)O;0;288.14739249999997;1.1554799999999996;5.0;3.0
8139;CC(NCC(=O)N(CC#N)CC#N)=C(O)C#N;0;233.091274592;-0.2351600000000001;6.0;2.0
8140;N=C(N)NCC(NCC(=O)NCCC(N)=O)C(N)=O;0;273.154937468;-4.095429999999998;5.0;7.0
8141;N#CCCNC(=S)C(NC(N)=O)C(=S)NCCC#N;0;298.067051068;-0.3153399999999993;5.0;4.0
8142;N#CC(N)CCN(CCC(N)C#N)c1ncnc2[nH]cnc12;0;299.16069154400003;-0.35873999999999934;8.0;3.0
8143;COC(=O)CCN(C(=O)CN=CCO)C(C#N)CC#N;0;280.117154992;-0.7529399999999995;7.0;1.0
8144;N#CC(NC(C(N)=O)C(N)=O)C(=O)O;0;200.054554736;-3.108019999999999;5.0;4.0
8145;N#CCN(CC(=O)NC(C#N)CO)C(N)=O;0;225.086189212;-2.108639999999999;5.0;3.0
8146;NC(=O)CNC(=S)Cn1c(=O)nc(N)c2nc[nH]c21;0;281.069493592;-1.8958999999999993;7.0;4.0
8147;NC(=O)CN(C=O)CCC(=O)NC(CC(=O)O)C(=O)O;0;289.09099982;-2.6356999999999973;5.0;4.0
8148;O=CNc1ncnc2[nH]cnc12;0;163.04940978;-0.07879999999999993;4.0;2.0
8149;N#CCc1nc[nH]c1NC(=O)CN1CC(N)=NC1=O;0;261.097422592;-0.7929199999999996;5.0;3.0
8150;C=C(c1ccccc1)C(NC(N)=O)C(=O)OCC(N)=O;0;277.10625596;-0.23479999999999934;4.0;3.0
8151;CC(C)=NC(Cc1ccccc1)C(=O)NC(C)C(N)=O;0;275.163376912;1.0684999999999998;3.0;2.0
8152;C=CC(C#N)N(CC(=O)O)C(=O)CCSC;0;242.072513308;0.7308800000000002;4.0;1.0
8153;CCN(C(=O)CCNC(=N)NC(=N)N)C(C#N)CO;0;269.160022848;-1.8830799999999972;5.0;6.0
8154;CCN(CCC#N)CC(=O)OCC(N)=O;0;213.11134134;-0.7495199999999993;5.0;1.0
8155;Cc1nc[nH]c1NC(=O)CCN(C(=N)N)C(C#N)CC#N;0;288.144707132;0.04805000000000087;5.0;4.0
8156;N#CCCN=CCCC1(C#N)C(N)=NC(=O)N1CCC#N;0;285.1338081;0.7199400000000004;6.0;1.0
8157;CCN(CC(N)=S)C(=O)CNC(=N)N;0;217.09973109999999;-1.3959299999999981;3.0;4.0
8158;COC(=O)CCN(CCC#N)CC(=O)NCC(N)=O;0;270.132805056;-1.6333199999999968;6.0;2.0
8159;NC(=O)N(CC(O)CO)c1ncco1;0;201.074955832;-1.0871000000000002;5.0;3.0
8160;N#CCCN(CCC(=O)OCC(C#N)NC(N)=O)C(=N)N;0;295.1392874040001;-1.4106699999999979;6.0;4.0
8161;N#CCNC(=O)CC(NCC(=O)O)C(=O)NCC#N;0;267.096753896;-2.3011399999999984;6.0;4.0
8162;N#CCNC(=O)CN(CCO)C(=N)NC(=N)N;0;241.12872271999998;-2.6616799999999983;5.0;6.0
8163;N#CCC(C#N)N(C=O)CCC(=O)NC(CO)CO;0;268.117154992;-1.889839999999998;6.0;3.0
8164;NC(=O)CN(CCO)C(=O)CNC(=O)CCNC(N)=O;0;289.138618708;-3.5327999999999964;5.0;5.0
8165;CCNCC(=O)N(CCC#N)CCC#N;0;208.132411132;0.2518600000000002;4.0;1.0
8166;CCN(CC(=O)O)C(=O)CNC(=S)C(O)CC(N)=O;0;291.088891644;-1.9271999999999974;5.0;4.0
8167;N#CCC(C#N)N(CC(O)Cc1ccccc1)C(=N)N;0;271.143310164;0.5913300000000001;4.0;3.0
8168;CSCCC(C#N)N=CCc1cnc[nH]1;0;222.09391744799998;1.66828;4.0;1.0
8169;NC(=O)C(Cc1ccccc1)N(CCC(N)=S)C(N)=O;0;294.11504681599996;0.1398999999999994;3.0;3.0
8170;N=C(N)NCC=Nc1nc(=O)[nH]c2[nH]c(=O)[nH]c12;0;250.09267155999999;-1.8751299999999995;5.0;6.0
8171;NC(=S)C1(C(N)=S)CCCN1;0;189.039439352;-0.3191999999999999;3.0;3.0
