smiles;Kin (i.e. how many reactions give this molecule);Kout (i.e. how many reactions use this molecule as substrate)
NC(=O)CCNc1[nH]c(=O)[nH]c1C(N)=O;2;6
N#Cc1nc[nH]c1NC(=O)CCN(CC(=O)O)C(=N)N;1;3
CC(O)C(=O)N(c1[nH]cnc1C(N)=O)C(CO)C(N)=O;1;6
NC(CO)C(=O)NCC(=O)NCC(=O)NCC(=O)O;1;30
NC(=O)CNC(CC(=O)O)C(=O)O;1;11
N#CCC(C#N)N=CC(Cc1ccccc1)NC(=N)N;1;1
CCN(CC#N)C(=O)CCN(CCC(N)=O)C(N)=O;1;1
N#CCN(C(=O)CN(CC(N)=O)C(N)=O)C(C#N)CO;1;3
C=C(c1ccccc1)C(NCC(N)=S)C(N)=O;1;3
C=C(c1ccccc1)C(C#N)N(C(N)=O)c1ncco1;1;3
N#CC(CO)NC(=O)CCN(CCC(N)=O)C(=N)N;1;3
C=C(c1ccccc1)C(NCC(N)=S)C(N)=S;1;3
N#CCCNC(=O)CNC(=S)C(CO)NCC(=O)O;1;1
CCN(C(=O)C(C)N)C(Cc1ccccc1)C(=O)O;1;31
CC(NC(=O)CNC(=O)CCNC(N)=O)C(=O)O;1;4
N=C(N)NCC(=O)Nc1[nH]c(=O)[nH]c1C(=O)OCC(N)=O;1;1
C=CC=C(C=NC(C#N)C(=O)O)c1ccccc1;1;1
N=CNC(CO)C(O)CO;2;0
N#CC=CN(CC(=O)O)C(Cc1ccccc1)C(=O)O;1;0
C=CC(O)C(C=NC(C)C(=O)O)CNC(=N)N;1;1
N#CCN(C(N)=O)c1[nH]cnc1C(=O)NCC(N)=O;1;6
N#CCNC(=S)CCN(CCC(N)=O)CC(=O)O;1;1
NC(=O)CN(CC(=O)Nc1[nH]cnc1CO)C(N)=O;1;6
CC(NCCC(=O)NC(C#N)CCNC(=N)N)C(=O)O;1;5
CCN(C(=O)CN(CCC(N)=O)C(=N)N)C(C)C#N;1;2
N#CCNC(=S)CCNc1[nH]cnc1Cc1ccccc1;1;2
CC(O)C(=O)N(CCC(N)=O)CC(O)CO;1;2
O=CCCN(CC=O)CC=O;3;20
CC(O)c1nc(N)nc(N(CCO)CC(=O)O)n1;7;18
CCN(CC#N)C(=O)CN=CC(=O)O;1;1
N=C(N)NCCC(=O)N(CC(=O)O)C(CO)C(N)=O;1;0
N#Cc1nc[nH]c1NC(C#N)Cc1ccccc1;2;9
CC(C#N)N(CCC(=O)N(CCO)C(C)C#N)C(N)=O;1;3
N=C(N)NCC(N=CC(CO)NC(=N)N)C(N)=O;1;1
NC(=O)CO;2;3
CC=NC(Cc1ccccc1)C(=O)N(CCO)CC(=O)O;1;1
C=C(C=C(C(=O)O)C(=O)O)c1ccccc1;2;5
CC(C#N)N(C=O)CCC(=O)NC(C#N)CC#N;2;2
C=C(c1ccccc1)c1nc[nH]c1NC(CO)CO;1;5
C=CC(N=CC(O)C(O)C(O)C(O)C(O)CO)C(=O)O;1;1
N#CCCN(CCC#N)CC(O)CO;1;7
N#CC(NC(=O)C(=O)Cc1ccccc1)C(O)CO;1;10
N=C(N)NCC(=O)OCCN(CC(N)=O)C(N)=O;1;1
CCNCCC#N;16;15
NC(=O)c1nc[nH]c1N(C=O)CC(N)=S;1;1
N#CCC(C#N)N(CC#N)C(=O)CN=CCCC(N)=O;1;1
CCN(C(N)=O)c1ncnc2c1ncn2C(=N)N;1;1
N#CCN(CCC(=O)N(CC#N)C(CO)C(=O)O)C(N)=O;1;3
CC(C#N)NC(=O)CN(CCC#N)C(=O)C(C)O;1;4
CC(NC(C(=O)O)=C(C(=O)O)C(O)C(=O)O)C(N)=O;1;0
CC(O)C(=O)N(CC(O)CO)c1[nH]cnc1C(=O)O;1;7
N#CCCN(CC(=O)NCC#N)C(=O)CNC(=O)CN;1;31
CC(C#N)N(C(=O)c1nc[nH]c1NC(N)=O)c1ncco1;1;7
NC(=O)c1nc[nH]c1N=CC(=O)O;1;1
CC(C#N)N(CC(=O)NC(C#N)CC#N)C(=N)NC(=N)N;1;1
CCN(CC#N)C(=O)C(Cc1ccccc1)N=CC(=O)O;1;1
C=CC(C#N)NC(CCO)=C(O)C#N;1;0
N#CC=CNC(C#N)C(O)C(O)C(O)CO;2;0
N=C(N)NCC(C=Nc1[nH]cnc1CC(=O)O)CO;1;1
COC(=O)CC(C(=O)OC)N(CC(N)=S)C(=N)N;1;0
N#CCNC(=O)CN=CC(=O)CCO;1;1
CC(NC(C#N)CCC#N)C(=O)O;1;13
N#CCc1nc[nH]c1NC(=O)CCN(C=O)CCC(=O)O;1;4
OCC(CO)N=CC(O)C(O)C(O)Cc1ccccc1;1;1
N#CCCN(CC#N)CC(=O)N(CCC#N)c1ncco1;1;7
NC(=O)NC(CCC(NC(N)=O)C(N)=O)C(N)=O;1;0
N#CCCN=C(CO)CO;1;0
COC(=O)CC(C(=O)OC)N(C(N)=O)C(C#N)CC#N;1;17
N#CCCN(CCC(=O)N(CCO)C(C#N)CO)C(N)=O;1;3
C=C(c1ccccc1)C(C#N)Nc1[nH]cnc1C;1;7
CC(NCC(O)Cc1ccccc1)C(=O)O;2;10
N#CC(N=CCO)C(O)Cc1ccccc1;1;1
CC=C(c1ccccc1)C(C#N)Nc1ncco1;1;9
N#CCC(C#N)NC(C#N)CCNC(=N)N;1;6
CSCCC(=O)N(CCC#N)c1[nH]c(=O)[nH]c1C#N;1;8
N#CCCC(C#N)NC(Cc1ccccc1)C(N)=O;1;14
NC(=O)C(O)C(O)C(O)C(O)CO;1;2
CC(C#N)NC(=O)CN=CCCC(N)=O;1;1
N#CCN(CC(O)Cc1ccccc1)C(=N)N;1;6
N#CCCN(C(=O)CNC(=O)CN)C(CC(N)=O)C(N)=O;1;31
CC(OC(=O)CN(CCC#N)C(=N)NC(=N)N)C(N)=O;1;2
N#CC(CCNC(=N)N)N=CC(O)Cc1ccccc1;1;1
CC=C(C=NC(CO)C(N)=O)c1ccccc1;1;1
N#CC(NC(CO)C(N)=O)C(O)C(O)C(O)CO;1;8
CCN(CCC(N)=O)C(=O)CCN(C=O)C(C#N)CO;1;3
N#CCC(C#N)NCCC(=O)NCCC(=O)O;1;14
N#CCCN(CC#N)CCC(=O)Nc1nc(CO)co1;1;6
NC(=O)CC(NC(N)=O)C(N)=O;1;0
CCNc1[nH]cnc1CC=O;1;13
CC(=O)C=O;3;21
NC(=S)Cc1nc[nH]c1N;1;4
NC(CO)C(=O)NC(C(=O)O)C(=CCO)c1ccccc1;1;31
CC(O)C(O)C(O)C(CO)=NC(CNC(=N)N)C(N)=O;1;0
N#CC=CNCCC#N;2;0
N#CCCn1c(C#N)c(N=CC(=O)CC(O)CO)[nH]c1=O;1;1
N#CCCN(CC#N)C(=O)CNC(=S)C(O)CO;1;1
N#CCCN(C=O)C1=NC2OC(CNC(=N)N)C(O)C2O1;1;1
N#CC1NC(=O)NC1=O;1;1
N=C(N)NCC(=O)Nc1[nH]cnc1C(=S)NCC(=O)O;1;1
NC(=O)NCC(=S)NCCC(N)=S;1;0
CC(O)C(=O)OCC(C#N)N(CC#N)C(=O)CNC(N)=O;1;6
CC(O)C(=S)NCC(=O)N(CC#N)C(C#N)CO;1;1
CC(NCC(=O)NCC(=O)O)=C(O)C#N;1;0
N=C(N)N(CCO)C(C=O)Cc1ccccc1;1;16
CC(C)=NCC(=O)NCCC(=O)O;1;2
NC(=O)CCNC(=O)CCN(C=O)CCC(N)=O;1;1
N#CCNC(=O)CN(C=O)C(C#N)Cc1ccccc1;1;3
CC(O)C(C#N)N=C(CO)Cc1ccccc1;1;0
CC(N)C(=O)NC(C#N)CO;1;32
N#CC(CO)N(CCO)C(=O)CCN(C=O)CC(N)=O;1;3
CC(NCCO)C(N)=O;2;11
CC=NCC(=O)N(CCC(N)=O)CCC(=O)OC;1;14
CC(=NCC(=O)N(CC(=O)O)C(C#N)CO)C(=O)O;1;0
CC(NCCO)C(N)=S;1;2
CC(C#N)N(CCO)C(=O)C(N)Cc1ccccc1;1;33
N=C(N)NC(=N)NCC(=O)Nc1nc2[nH]cnc2c(=O)[nH]1;1;2
CC(C#N)NC(=O)CCNC(Cc1ccccc1)C(=O)O;1;15
COC(=O)CCNCC(=O)N(CC#N)C(C#N)CO;1;13
NC(=O)CN(C(N)=O)c1[nH]cnc1Cc1ccccc1;1;5
N=C(N)N(CC(O)Cc1ccccc1)c1ncco1;1;4
CC(C#N)N(CCO)C(=O)CCN(C=O)C(C#N)CO;1;3
NCC(=O)N(CCC(=O)OCC(N)=O)CCC(N)=S;1;2
NC(=S)C(NC(CC(=O)O)C(=O)O)C(=O)O;1;2
O=CNC(Cc1ccccc1)C(=O)NC(CO)C(=O)O;1;3
NC(=O)C(Cc1ccccc1)NCC(=O)O;2;12
N#CC=CN(CC(=O)O)c1ncnc2[nH]cnc12;1;0
CC(NCC(=O)NC(C#N)C(O)CO)=C(O)C#N;1;0
N#CC(=NC(C#N)Cc1ccccc1)c1nc[nH]c1NC=O;1;0
N#CCCN(CCC(=O)Nc1[nH]cnc1CO)CC(=O)O;1;9
CCN(C(=O)CCSC)c1c(C#N)ncn1C=CC#N;1;2
COC(=O)CCN(CC(=O)N(CC#N)CC#N)C(=N)N;1;16
C=CC(C#N)NCC(=O)NCC(=O)N(CC#N)CC#N;1;9
NC(=O)CCN(CC(=O)NC(CO)C(O)CO)C(N)=O;1;2
CCN(C=O)C(Cc1ccccc1)C(N)=S;1;1
N#CCNC(=O)CNC(=O)CCNC(C#N)CO;1;13
N#CCC(C#N)N(C(=O)CNC(N)=O)C(C#N)CO;1;3
CCN(C=O)C(Cc1ccccc1)C(N)=O;1;2
N#CCCC(C#N)NCC(=O)NCC(N)=O;1;12
CC(C#N)N(CC#N)C(=O)CNC(=S)CNC(=N)N;1;1
CC(C#N)N(C=O)CC(=O)NCCC#N;1;2
N=C(N)NCC(O)C=Nc1nc(Cc2ccccc2)co1;1;1
CC(C=NC(C#N)C(=CCO)c1ccccc1)NC(=N)N;1;1
N#CCCN(CC#N)CCOC(=O)CCNC(=N)N;1;3
N#CC=CNc1[nH]c(=O)n(CCC#N)c1C#N;2;0
C=CC(C#N)N(CCC#N)CC(=O)NCC(N)=O;1;2
COC(=O)CCN(C(=O)CN)C(CO)C(=O)O;1;27
CC(C#N)NC(=O)CNC(=S)C(CO)NCC(=O)O;1;1
O=C(O)C(Cc1ccccc1)=C(C(=O)CO)c1ccccc1;1;2
CC=C(C=NCCC(=O)O)c1ccccc1;1;1
CC(C#N)N(CC(=O)NCC(N)=O)C(=O)CNC(=N)N;1;2
N=C(N)NC(C=Nc1[nH]cnc1C(=O)O)CO;1;1
CCN(C(=O)CCSC)C(C)C#N;1;4
N#CC(Nc1nc(=O)[nH]c2[nH]cnc12)C(=O)CCO;1;7
CCN(CCC(N)=O)C(=O)CCNC(C)C(=O)O;1;10
N#CCC(C#N)NC(=O)CN(CC(N)=O)C(N)=O;1;1
N#CC=CN(CC(=O)O)CC(O)C(O)CO;1;0
N#CCNC(=S)C(O)CNC(=N)N;1;1
N#CCC(C#N)NC(=N)NC(=N)N;1;2
CC(NC(=O)CN(CCc1ccccc1)C(=N)N)C(=O)O;1;1
N#CC(CO)NC(CO)C(=O)O;1;12
N#CCN(CC(=O)NC(CC(=O)O)C(=O)O)C(=O)CN;1;31
N#CCCC(C#N)Nc1[nH]cnc1CC#N;1;9
N=C(N)N(CCC(=O)Nc1nc(CO)co1)CC(N)=O;1;2
N#CCCN(CC#N)CCC(=O)NC(CO)C(O)CO;1;6
N#CCn1c(=O)nc(N)c2nc[nH]c21;3;17
C=CC=C(c1ccccc1)C(O)C(C(=O)O)C(=O)C(=O)O;1;5
O=CCCN(CC=O)c1[nH]cnc1C=O;2;16
N=C(N)NCCC(=O)NCC(=O)O;1;0
NC(=O)CNC(=S)CNC(Cc1ccccc1)C(N)=O;1;1
N#CCNC(=O)CN(C(=O)CN)C(C#N)Cc1ccccc1;1;32
NCC(=O)N(CC(N)=S)C(CC(=O)O)C(=O)O;1;3
C=C(c1ccccc1)C(O)C(=O)N(CC)CC(N)=O;1;2
CC(NCC(O)C(O)C(O)C(O)CO)C(N)=O;1;10
N#CC=CN(CC(=O)NCC#N)C(C#N)CO;1;0
NC(=O)C(NC(=CC(=O)O)C(=O)O)C(O)CO;1;1
CC(C#N)N(C(=O)CNC(=O)CN)C(C#N)CC#N;1;31
O=C(O)C=NCC(=O)O;1;1
CC(C#N)N(CCC(N)=O)C(=O)CCN(CC#N)C(N)=O;1;1
CC=C(c1ccccc1)C(O)C(=O)OCc1cnc[nH]1;1;9
CCN(CC#N)C(=O)CNC(=O)CCN(C=O)C(C)C#N;1;2
CC=C(C=NCC(=O)NCCC(=O)O)c1ccccc1;1;1
O=C(O)C=NC(CO)Cc1ccccc1;1;1
CC=C(c1ccccc1)C(O)CC(=O)C(=O)O;1;9
NC(=O)Nc1[nH]cnc1C(=O)Nc1ncco1;1;6
N=C(N)NCC(=O)NCC(=S)NCCC(N)=O;1;0
CC(C#N)N(CC(=O)OCC(O)C(N)=O)C(=N)N;1;4
CC(C=NCC(=O)NCC(=O)NCC(N)=O)NC(=N)N;1;1
CC(C)=NCC(=O)N(CCC#N)C(C#N)CC#N;1;1
NC(=O)NC(Cc1ccccc1)C(=O)NC(CO)C(=O)O;2;3
C=CC(C#N)N(CCC(N)=O)C(=O)CN(CC#N)C(=N)N;1;2
COC(=O)CCN(CCC#N)CCC#N;2;19
CCN(C(=O)CN(CCC(N)=O)CC(N)=O)c1ncco1;1;3
N#CC(C#N)(CCCNc1[nH]cnc1C(=O)O)NC(N)=O;1;7
CCN(CC(=O)OCC(O)C(N)=O)C(=O)CNC(N)=O;1;5
NC(=O)CNC(=O)CNC(=O)CNCC(N)=S;1;0
CC(C#N)NC(=O)CNC(=O)CCN(C=O)CC(N)=O;1;2
N#CCC(C#N)N(CC#N)C(=O)CN1CC(N)=NC1=O;2;0
N#CCc1nc[nH]c1NC(CCO)=C(O)C#N;1;1
C=CC=Nc1ncnc2c(N)nc(=O)[nH]c12;1;2
CSC(=O)C(C)N=C(CO)C(O)C(O)CO;1;0
N#CCCN(CC#N)CCOC(=O)CN(CC#N)C(=N)N;1;3
CC(N=CC(=O)Cc1ccccc1)C(=O)O;1;1
N#CC(CO)NC(=O)CNC(=O)CN=C(CO)CO;1;0
CC1C(N)=NC(=O)N1CCC#N;1;0
N#CC(C(O)CO)N(CC(N)=O)C(=O)CN;1;29
N#CCN(CCC(=O)Nc1[nH]c(=O)[nH]c1C(N)=O)C(=N)N;1;2
N#CCN(CC(=O)Nc1[nH]cnc1CO)C(N)=O;1;7
N=C(N)NC(C=Nc1ncco1)Cc1ccccc1;1;1
CC(NC(=O)CCN(C=O)CC#N)C(=O)O;1;2
N=CNc1[nH]cnc1Cc1ccccc1;3;4
COC(=O)CCN(CC(=O)NC(C#N)CC#N)C(=N)N;1;16
N#CC(CO)N(C(N)=O)c1ncco1;1;5
CC(C)=Nc1nc(Cc2ccccc2)co1;1;1
CCN(CCC#N)CCC(=O)O;1;7
C=C(c1ccccc1)C(NC(=O)CN=CCO)C(=O)O;1;1
CC(C#N)N(C(=O)CNCC#N)C(C#N)CC#N;1;15
N#CCCN(CCc1ccccc1)C(=O)CNC=O;1;3
CC(NC(=O)CCN(C=O)CC(=O)O)C(N)=O;1;1
CC(NC(C#N)C(=CCO)c1ccccc1)C(N)=O;1;8
COC(=O)C(Cc1ccccc1)=NCCC(N)=O;1;16
C=C(c1ccccc1)C(C#N)NC(=O)CNCC(O)CO;1;15
N=C(N)NCC(N=CC(O)C(O)C(O)CO)C(N)=O;1;1
N#CC(N)CN(CCc1ccccc1)C(=N)N;1;13
NC(=O)CCN(CC(N)=O)C(=O)CNC(CO)C(N)=O;1;9
CSCCC(=O)N(CCO)c1[nH]cnc1C(=O)O;2;7
N=C(N)NC(=N)NCCC(=O)OCc1cnc[nH]1;1;3
CCN(CC#N)C(=O)CNC(=O)c1nc[nH]c1NC(N)=O;1;6
CC(N=Cc1ncnc(NC(=N)N)c1NC(=N)N)C(=O)O;1;1
CC=NC(Cc1ccccc1)C(=O)NCCC#N;1;1
NC(=O)CCN(C(N)=O)c1ncco1;1;2
COC(=O)C(Cc1ccccc1)=Nc1[nH]cnc1CO;1;16
N=C(N)NCC(NC=O)C(=O)O;1;0
CC(C(N)=O)N(CCC(N)=O)C(=N)C#N;1;0
C=C(c1ccccc1)C(C#N)NC(C#N)C#N;1;6
NC(=O)NCC(=O)N(CC(O)CO)c1ncco1;1;5
CC(C#N)NC(=O)CCNC(=O)CNC(=N)N;1;2
CCN(CCC(N)=O)C(=O)CCN(C=O)CC#N;1;2
C=Cc1nc(NC=CC#N)nc(N(CC#N)CCC#N)n1;2;0
CC(N)C(=O)N(CC(N)=O)C(Cc1ccccc1)C(N)=O;1;30
N#CC(COC(=O)CCNC(CO)CO)NC(N)=O;1;10
N=C(Nc1ncco1)C(N)=Nc1ncco1;1;2
C=C(c1ccccc1)C(C#N)NC(=O)CNC(CO)CO;1;14
N#Cc1[nH]c(=O)[nH]c1NC(=O)c1nc[nH]c1NC(N)=O;1;6
C=Cc1nc(NC(C)C#N)nc(N(CC#N)CC#N)n1;1;7
N#CCn1c(=O)nc(N=CCCC(N)=O)c2nc[nH]c21;1;1
NC(=O)CCN(CC(N)=O)c1nc(=O)[nH]c2[nH]cnc12;1;3
CC(C#N)NCCCC(C#N)(C#N)N(CCC#N)C(N)=O;1;12
CC(C)=NC(C#N)c1ncnc(NC(=N)N)c1NC(=N)N;1;1
CCNC(CC(=S)NCC#N)C(=S)NCC#N;1;1
C=CC(C#N)N(C=O)CC(=O)NCC(=O)O;1;2
NC(=O)N(CCc1ccccc1)c1[nH]cnc1C(=O)O;1;9
NC(=O)C(CO)NC(=O)C(Cc1ccccc1)N=CCO;1;1
N=C(N)NCC(N=C(CO)Cc1ccccc1)C(=O)O;1;0
CC(NC(=O)CCNC(CC(N)=O)C(N)=O)C(=O)O;2;10
Cc1nc[nH]c1NCC(O)C(O)C(O)C(O)CO;1;6
NC(=O)N(CCC(=O)O)C(Cc1ccccc1)C(=O)O;2;5
COC(=O)CC(C(=O)OC)N(CC(=O)OC)C(=N)N;1;13
NC(=S)CN(CC(=O)O)C(=O)CNC=O;1;0
CC(C#N)N(CCO)C(=O)C(=O)Cc1ccccc1;1;12
CC=NC(Cc1ccccc1)C(N)=O;1;1
CSCCC(C#N)NCCC(N)=O;1;13
N#CCCNCC(=O)NC(C#N)Cc1ccccc1;2;16
N#CCCn1c(C#N)c(NC=CC(N)=O)[nH]c1=O;1;0
CCN(CC(N)=O)C(=O)CN(CCC(N)=O)CC(N)=O;3;0
C=C(c1ccccc1)C(O)CC(=O)O;1;5
N#CC(Cc1ccccc1)NCCC(=O)NC(C#N)CO;1;14
CCN(CC(N)=O)C(=O)CCNC(=O)CNC(=N)N;1;0
CC(C#N)N(C=O)CCC(=O)N(CC#N)C(C#N)CO;1;3
O=C1NC(Cc2ccccc2)C(=O)O1;1;12
CC(N)C(=O)NC(C#N)Cc1ccccc1;1;34
CC(NCCCC(C#N)(C#N)NC(N)=O)C(N)=O;1;12
N#CCCNC(=O)CN(C=O)CC(O)Cc1ccccc1;1;4
N=C(N)NCC(C=NC(CO)C(N)=O)(CO)CO;1;1
CC(C=O)N(CC=O)C(=N)NC(=N)N;1;4
CC(C)=NCC(=O)NC(C#N)C(O)Cc1ccccc1;1;1
CC(OC(=O)CN(CCC(N)=S)C(=N)N)C(N)=O;1;0
C=CC=C(C=Nc1[nH]cnc1C#N)c1ccccc1;1;1
NC(=S)CN(C=O)CC(=O)O;1;0
N#CC(Nc1[nH]cnc1Cc1ccccc1)C(=O)CCO;1;7
CSCCC=NCC(=O)N(CC(N)=O)C(C)C#N;1;1
CCN(CC(=O)O)C(=O)C(O)Cc1ccccc1;2;6
N#CCCN(CCO)C(=N)N;1;5
N#CCN(CC(=O)N(CC#N)CC(N)=O)C(N)=O;2;1
CSCCC(=O)Nc1ncc(Cc2ccccc2)o1;1;2
CC(NC(C#N)CO)C(=O)O;1;12
N#CC=Cn1cnc2c(N(CC#N)C(N)=O)ncnc21;1;0
CC(C)=NC(C#N)Cc1ccccc1;1;1
N#CCCN(C(N)=O)C(C#N)=C1N=CNC1=N;2;0
N#CCNC(=O)CNC(=O)CNC(=N)NC(=N)N;3;1
N#CC(CO)N=CCO;1;1
C=CC(O)C(C=Nc1[nH]c(=O)[nH]c1C#N)CNC(=N)N;1;1
N#CC1CCC(C(=O)O)N1;1;13
N=C(N)NC(=N)N(CCC=O)c1ncco1;1;6
CCN(CC(=O)OC)C(=N)NC(=N)N;1;15
CC(C#N)NC(=O)CNC(=S)CCO;1;1
CC(=O)C=NCC(=O)N(CC#N)CC(=O)NCCC#N;1;1
N#CC(NC(=O)CCNC(N)=O)C(O)C(O)C(O)CO;1;2
NC(=O)CCN(CCC(=O)O)C(=O)C(N)CO;1;28
C=CC(O)C(=S)NCC(=O)N(CC)C(C#N)CC#N;1;1
CCN(CC#N)c1nc(N)nc(CCN(C=O)CC#N)n1;2;12
C=C(c1ccccc1)c1nc[nH]c1N(C=O)CC#N;1;4
NC(=O)CC(NC(=O)CN=C(CO)C(O)CO)C(N)=O;1;0
CC(NCCC(=O)N(CC#N)CCC(N)=O)C(=O)O;1;12
N#Cc1ncnc(NC(=O)CNC(=N)N)c1NC(N)=O;1;2
N#CCCN(CC#N)C(=O)CNC(CO)CO;1;13
CC=C(c1ccccc1)C(O)C(C=O)Cc1ccccc1;1;11
CC(OC(=O)C(C#N)NC(N)=O)C(N)=O;1;1
N#CC(CO)N(CC(N)=O)C(=O)CNC(=O)CNC(=N)N;2;2
O=C(O)C=C(NC1=NC2OCC(O)C2O1)C(=O)O;1;1
N#CCC(C#N)NC(=O)C(O)Cc1ccccc1;1;7
CC=C(C=Nc1[nH]c(=O)[nH]c1C#N)c1ccccc1;1;1
NC(=O)NC(COC(=O)CC1NC(=O)NC1=O)C(N)=O;1;4
N#CC(CO)(NC(=CC(=O)O)C(=O)O)C(O)CO;1;1
COC(=O)CCNCC(=O)NCC#N;1;14
CC(CO)=Nc1nc(CO)co1;1;0
N#CCCN(CC(N)=O)C(=O)CNCCc1ccccc1;1;14
NCC(=O)NC(C(=O)O)C(O)CO;1;29
N#CCCN(CCC#N)CCC(=O)NCC(=O)NCC#N;1;4
NC(=O)CCNC(CC(N)=O)C(N)=O;3;11
N#CC(CNC(=N)N)N(C=O)CCC(N)=O;1;1
C=CC(C#N)N(C(=O)C(N)CO)C(C#N)Cc1ccccc1;1;33
N#CC(O)=C(CCO)NC(C#N)C#N;1;1
CC(NCCC(=O)N(CCC#N)CC(O)CO)C(=O)O;1;13
NC(C(O)CO)C(O)CO;1;14
CC(N)C(=O)N(CCC#N)CCC#N;1;33
N#CCNC(=O)C(Cc1ccccc1)NC(=N)NC(=N)N;2;2
N#CCN(CCC(=O)O)C(=O)CN=CCc1cnc[nH]1;1;1
N#CCCNC(=O)CNC(CCO)=C(O)C#N;1;0
CC(N)C(=O)N(CCC(=O)O)C(C#N)CC#N;1;33
N#CCN(CC#N)C(=O)CN=CC(=O)CC(O)C(O)CO;1;1
CC(NC(=O)CCN(C=O)CC#N)C(N)=O;1;2
N#CC=CN(CC(N)=O)c1[nH]cnc1Cc1ccccc1;1;0
N#CCC(C#N)N(C=O)CCC(=O)NC(CO)C(N)=O;2;3
COC(=O)CCN(C(=N)N)C(CC(=O)OC)C(=O)OC;1;13
NC(=O)C(Cc1ccccc1)NC(C(N)=O)C(O)CO;2;7
N#CCC(C#N)NC(=O)CCNC(=O)CNC(N)=O;1;1
CC(C#N)N=CC(CO)(CO)CC(C#N)(C#N)NC(N)=O;1;1
CC(O)C(C#N)NC(=O)CCN(CC#N)C(N)=O;1;3
CCN(C(=O)C(C)O)c1cc[nH]c(=O)n1;1;6
N#CCCNC(=O)CN=CCc1cnc[nH]1;1;1
N#CC(=N)Nc1[nH]cnc1C(=CCO)c1ccccc1;1;0
CC(NC(C)C(N)=O)=C(O)C#N;1;0
N#CC=CN(CCO)C(C#N)CO;1;0
O=CN(CCC(=O)O)c1ncnc2[nH]cnc12;1;4
C=C(c1ccccc1)C(NC(C#N)CO)C(N)=O;1;8
N#CC(CCC(C#N)(C#N)NC(N)=O)NC(CO)C(=O)O;1;10
NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC=O;1;1
NC(=O)CNC(=O)CCNC(CO)C(=O)O;1;9
CC(=NC(C#N)C(O)C(O)C(O)CO)C(=O)O;1;0
CC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(N)=O;1;30
CC(O)C(=O)N(CC(=O)NCC#N)C(C)C#N;1;4
NC(=S)CNC(=S)CNc1[nH]cnc1C(=O)O;1;1
N#CCCN(CCC(=O)O)CCc1nc(N)nc(N)n1;2;19
NC(=O)CC(N=CC(O)C(O)Cc1ccccc1)C(N)=O;1;1
C=C(c1ccccc1)C(N=CCCC(=O)O)C(N)=O;1;1
C=CC=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1;1;1
O=C(O)CNC(=O)CN=CC(=O)CC(O)CO;1;1
N#CCCN(C=O)CCc1nc(N)nc(NCC(=O)O)n1;2;2
O=C(O)CNC(=O)c1ncnc2[nH]c(=O)c(=O)[nH]c12;1;8
CCN(CCC(=O)O)C(=O)CCNC(C)C(=O)O;2;11
CC(C#N)NC(=O)CNC(=O)CNC(=O)C(C)N;1;32
CC(C#N)NC(=O)CNC(=O)CNC(=O)C(C)O;1;5
N#CCCN(CCC(=O)O)c1[nH]cnc1Cc1ccccc1;1;12
C=C(c1ccccc1)C(C(=O)O)N(CC(=O)O)C(=O)CN;3;31
CSCCC(=O)N(CC#N)c1nc2[nH]cnc2c(=O)[nH]1;1;7
N#CCCN(CC#N)CCC(=O)Nc1[nH]cnc1CC#N;1;8
N#CCN(CC(=O)NCC(=O)NC(C#N)CO)C(N)=O;1;3
CCN(C=O)CC#N;1;2
NC(=S)C(Cc1ccccc1)N(C=O)CCO;1;1
N#CC(CCNC(=N)N)NC(CO)C(N)=O;1;5
C=CC=C(C=NC(C#N)C#N)c1ccccc1;1;1
N#CCN(CC(=O)Nc1[nH]c(=O)[nH]c1C(N)=O)C(N)=O;1;5
NC(=O)CCC=Nc1[nH]cnc1C(O)CO;1;1
Cc1nc[nH]c1NC(C#N)C(=O)CCO;1;7
CC(O)C=NCC(=O)N(CCC#N)CCc1ccccc1;1;1
CC(C#N)NC(=N)NC(=N)N;1;2
OCc1nc[nH]c1N=CC(O)C(O)Cc1ccccc1;1;1
NC(=O)CNC(=O)C(O)Cc1ccccc1;2;3
N#CCCN(CCC#N)C1=NC2OC(CO)C(O)C2O1;1;4
N#Cc1nc[nH]c1N=CC(O)CNC(=N)N;1;1
CC(C#N)NC(=O)c1nc[nH]c1N(CC#N)C(N)=O;1;6
N#CCCN(CCC(N)=O)CC(=O)Nc1[nH]cnc1CO;1;8
CCN(CCC(N)=O)C(=O)CN(CCC(N)=O)C(N)=O;1;0
N#CCCN(CC(O)C(O)CO)C(=O)CNC(=N)N;1;3
N=C(N)NC(=N)N(CCC(=O)O)CC(=O)NCC(=O)O;1;1
N#CCNC(=O)CN(CCC(=O)O)C(N)=O;3;5
O=c1[nH]c2nc[nH]c(=O)c2[nH]1;2;3
CC(=O)C=NC(CO)C(N)=O;1;1
CCN(CC#N)C(=O)CCN(C=O)C(CC(=O)O)C(=O)O;2;2
CC=NCC(=O)NCC(N)=O;1;1
N#CCC(C#N)NC(=O)CNC(=O)CN(CC#N)C(N)=O;2;1
N=C(N)NCCC=Nc1nc(=O)[nH]c2[nH]cnc12;1;1
N#CCN(C(=O)CN=CC(=O)CCO)C(C#N)CO;1;1
