smiles;Kin (i.e. how many reactions give this molecule);Kout (i.e. how many reactions use this molecule as substrate)
N#CCCN(C(=O)CN(CC#N)C(N)=O)C(C#N)CC#N;1;1
C=CC(C#N)Nc1ncnc2[nH]cnc12;1;7
N#CCCN(CC(=O)N(CCC#N)CC(N)=O)C(N)=O;1;1
NC(=O)CNC(=O)CNCC(O)Cc1ccccc1;1;11
N#CCC(C#N)N=C(N)C(=N)NC(C#N)CC#N;1;0
N#CCN(CCc1ccccc1)C(=O)CNC=CC(N)=O;1;1
N#CC=CN(CC(N)=O)c1ncnc2[nH]cnc12;1;0
N#CCCN(CCc1ccccc1)C(=O)CNC(N)=O;1;2
N#CCCN(CC(=O)NCC(=O)O)C(=O)CNC(=N)N;1;2
NC(=O)C(NC(Cc1ccccc1)C(N)=S)C(N)=O;1;1
N#CCCN(C(N)=O)C(C#N)(C#N)CCC=NC(C#N)C#N;1;1
N#CCCN(C=O)CCO;1;3
OCC(O)C(O)C=Nc1[nH]cnc1Cc1ccccc1;1;1
N#CCC(C#N)N(CC#N)C(=N)NC(=N)N;1;2
N#CCc1nc[nH]c1NC(=O)CNC(=N)N;1;3
N#Cc1[nH]c(=O)[nH]c1N=CC(=O)CCO;1;1
CCN(CC#N)C(=N)N;1;4
N#CC(CO)NCC(N)=O;1;12
N=C(N)NC(=N)NCC(=O)NC(CC(N)=O)C(N)=O;2;1
COC(=O)CCN(C=O)CCC(=O)O;1;16
NC(=O)Nc1ncco1;1;2
C=C(c1ccccc1)C(C#N)NC(CC(N)=O)C(N)=O;1;9
NC(=O)NCCC(=O)OCC(O)c1cnc[nH]1;1;9
N#CCNC(=N)C(=N)NCC#N;1;0
N#CCNC(=O)CNC(=O)CN=CC(=O)O;1;1
CC(C#N)NC(=O)CNC(=S)CCc1ccccc1;1;2
NC(=S)CC(C(N)=S)N(C=O)CC(N)=S;1;0
N#CCC(C#N)N(C=O)CCC(=O)OCC(N)=O;1;4
NC(=O)NCC(=O)N(CCO)CC(=O)O;1;2
NC(=O)CN(CC(N)=O)C(=O)CN=C(CO)CO;1;0
N#CC(N=C(CO)C(O)CO)C(=CCO)c1ccccc1;1;0
NC(=S)CNC(Cc1ccccc1)C(N)=S;1;3
N=C(N)NCC=Nc1ncc(CO)o1;1;1
CC=NC(C#N)C(=CCO)c1ccccc1;1;1
N#CCN(CC(=O)N(CC#N)CC#N)C(=N)NC(=N)N;2;1
N#CCCNC(=O)CCNC(C#N)Cc1ccccc1;1;15
N#CCC(C#N)NC(=O)CNC(=S)CCNC(N)=O;1;1
N#CC(C#N)N=CC(=O)CCO;1;1
CCN(C(=O)CN(CC#N)CCC#N)c1[nH]cnc1C#N;1;9
COC(=O)CCNC(CC(N)=O)C(N)=O;2;18
O=C(O)c1nc[nH]c1N=CC(O)CO;1;1
N#CCCN(C(=O)CNC(=N)N)C(C#N)CC#N;2;3
N#CC(N=CC(=O)CCO)C(O)C(O)CO;1;1
C=CC(C#N)N=CC(C)O;1;1
NC(=O)C=CNCCC(=O)O;1;0
CC(C#N)NCC(=O)NCC(=O)O;1;14
N#Cc1nc[nH]c1N(C=O)CCc1ccccc1;1;4
N#CC(CO)NCCC(=O)N(CC(N)=O)CC(=O)O;1;11
CC(C#N)N=CC(O)Cc1ccccc1;1;1
N#CCCN=C(C#N)c1nc[nH]c1NC=O;1;0
N#CC(O)CN(CC(O)C#N)C(=N)N;1;5
N#CCNC(=O)CNCC(O)C(O)CO;1;14
N#CC(CO)NC(=N)NC(=N)N;1;2
N#CCc1nc[nH]c1N=CCNC(=N)N;1;1
NC(=O)CCN=CC(O)Cc1ccccc1;1;1
N#CCNC(=O)CNC(C#N)C(=CCO)c1ccccc1;1;11
CC=C(c1ccccc1)C(C#N)Nc1[nH]cnc1C(=O)O;1;7
COC(=O)CCN(C=CC#N)C(C#N)Cc1ccccc1;1;0
NC(=O)C(Cc1ccccc1)NCCc1ccccc1;2;12
COC(=O)CCN(CC(=O)O)C(N)=O;1;18
N#CCN(C(=O)CN)C(C#N)CO;1;31
CC(C#N)N(CC(=O)O)C(=O)CN(CCC#N)CCC#N;1;8
NC(=S)CCN(CC(N)=S)C(=O)CNC=O;1;0
CC(C#N)N(CCC#N)CCC(=O)OCC(N)=O;1;6
N#CC(Cc1ccccc1)N(CCO)C(=O)CNC(=N)N;1;4
NC(=O)CCNC(=O)CNC(=S)c1[nH]c(=O)[nH]c1N;1;0
N#CCCN(CC(=O)O)C(=O)CNC(=CC(=O)O)C(=O)O;1;0
N#CC(CO)NCCC(=O)N(CCO)CC(N)=O;1;11
CSCCC=NCC(=O)NCC(=O)NCC(=O)O;1;1
N#CCNc1[nH]cnc1CO;1;10
NC(=O)C(CO)N=C(CO)CO;1;0
N#CCCN(C=O)c1[nH]cnc1CC#N;1;4
N#CC(NCC(=O)O)C(=O)O;1;8
N#CC=CNCC(=O)NCC(=O)NCC(=O)O;2;0
CC(C#N)NC(=O)CN=CC(O)Cc1ccccc1;1;1
N=C(N)NC(=N)NCC(=O)N(CC(N)=O)CC(N)=O;2;1
NC(=O)CCNCC(=O)N(CCC(N)=O)CC(N)=O;1;11
CCN(CC(N)=O)C(=O)CN(CC#N)C(=N)N;1;2
N#CCN(CC(=O)Nc1[nH]c(=O)[nH]c1C#N)C(=N)N;1;2
COC(=O)CC(C(=O)OC)N(CC#N)CCC#N;1;18
CC=Nc1ncc(Cc2ccccc2)o1;1;1
N=C(N)NC(=N)N(CC=O)CC=O;1;4
N=C(N)NCC(=O)NCCC(=O)OCC(N)=O;1;1
N=C(N)NCC(=O)Nc1[nH]cnc1CC(N)=O;2;1
N#CCNC(CC(=O)NCC(=O)O)C(=O)NCC(=O)O;1;14
N=C(N)NCC(=O)Nc1[nH]cnc1CC(N)=S;1;3
N=C(N)NC(=N)NC1=NC2OC(C(O)CO)C(O)C2O1;1;0
COC(=O)CCN(C=CC#N)C(C)C#N;1;0
N#CCCN(CC(=O)N(CCC#N)CCC#N)C(N)=O;1;1
NC(=O)NCC(=O)NCCC(=O)OCC(O)C(N)=O;1;5
N#CCCN(CCC#N)CC(=O)Nc1cc[nH]c(=O)n1;1;6
N#CC=CNCC(=O)N(CCC#N)CCC#N;2;0
N#Cc1nc[nH]c1N=CC(O)Cc1ccccc1;1;1
N#CCN(C=O)C(Cc1ccccc1)C(=O)O;1;3
CCN(CC#N)C(=O)c1nc[nH]c1NC(N)=O;1;6
N#CCCNC(=O)CNC(=O)CNC(=O)CNC(N)=O;1;1
NC(=O)CCN=CCO;1;1
N#CCCNC(=O)CN=CC(O)Cc1ccccc1;1;1
NC(=O)NCCC(=O)O;1;4
N#CC=Cn1cnc(C#N)c1N(C=O)CC#N;1;0
O=C(C=Nc1nc2[nH]cnc2c(=O)[nH]1)CCO;1;1
N#CCNC(=S)CC(NC(N)=O)C(=S)NCC#N;1;1
N#CC(CO)Nc1[nH]cnc1Cc1ccccc1;1;9
O=C(O)CCN=CC(O)C(O)C(O)Cc1ccccc1;1;1
NC(=O)C=CNC(CO)C(N)=O;1;0
N#CCCN(CCC(=O)O)C(=O)c1nc[nH]c1NC(N)=O;1;10
N#CC=CN(c1ncnc2[nH]cnc12)C(C#N)CO;1;0
CC(O)C=NC(C(N)=O)C(N)=O;1;1
COC(=O)CCN(CC(=O)N(CC#N)CC#N)C(=N)N;1;16
CC(O)C=NCC(=O)N(CCc1ccccc1)CC(=O)O;1;1
CC(C#N)NC(CC(=O)NCC#N)C(=O)NCC#N;1;13
NC(=O)Cn1c(=O)[nH]c(=O)c2nc[nH]c21;1;3
N#CCCN(CC(=O)N(CCO)CC(=O)O)C(=N)N;1;4
NC(=O)COC(=O)CCC(=O)OCC(N)=O;2;3
N#CCC(C#N)N=CCO;1;1
CCN(C(=N)N)C(C#N)Cc1ccccc1;1;5
N#CCCN(CC(N)=O)C(=O)CN=C(CO)CO;1;0
NC(=O)Nc1[nH]cnc1C(=O)Nc1ncco1;1;6
NC(=O)CCN(C=O)c1[nH]cnc1C(N)=O;1;3
N#CCCN(CC#N)c1nc(=O)[nH]c2[nH]cnc12;1;6
N#CCN(CC(=O)OCC(N)=O)C(=N)N;1;3
N#CCCN(CCc1ccccc1)C(C#N)CC#N;1;5
CSCCC=NC(CO)C(N)=O;1;1
CCN(CCC#N)C(=O)CN(CC#N)CCC#N;1;4
N#CC=CNC(C#N)C#N;2;0
N=C(N)NC(C=NCCC(=O)O)Cc1ccccc1;1;1
N#CCN(C(=O)CN=CCO)C(C#N)Cc1ccccc1;1;1
N#CCCNCC(=O)N(CC(N)=O)CC(N)=O;1;13
N#CCN(CC(=O)Nc1ncnc2[nH]cnc12)C(=N)N;1;4
CC(C#N)N(CC(=O)O)C(=N)NC(=N)N;1;1
C=C(C=NCC(=O)NCC(=O)NCC#N)c1ccccc1;1;1
N#CC(N)C(O)C(O)C(O)Cc1ccccc1;1;21
N#CCCN(CCC#N)c1ncnc2c1ncn2C(=N)N;1;1
CC=Nc1ncnc(C#N)c1NC(N)=O;1;1
C=CC=C(C=Nc1nc(=O)[nH]c2[nH]cnc12)c1ccccc1;1;1
O=C(O)CNC(=O)CNC(=O)CN=CCc1ccccc1;1;1
C=CC=C(C=NC(CO)C(=O)O)c1ccccc1;1;1
CCN(C(N)=O)c1[nH]cnc1C#N;1;6
N=C(N)N(CC=O)C(C=O)Cc1ccccc1;1;16
C=CC=NC(C#N)C#N;1;1
CC(=O)C=NCC(=O)NC(C#N)CO;1;1
NC(=O)CN(CC(=O)O)C(=O)CNC(N)=O;2;4
NC(=O)NCC(=O)OC(Cc1ccccc1)C(N)=O;1;5
N#CCCNC(=O)CNC(=O)c1nc[nH]c1NC(N)=O;1;6
O=C(O)C(=O)C(=CC(=CCO)c1ccccc1)C(=O)O;1;2
N=C(N)n1cnc(C(=O)O)c1N(CC(=O)O)C(N)=O;1;1
CC(=O)C=NCC(=O)N(CC#N)CCC#N;1;1
C=CC(C#N)NCC(=O)N(CC#N)CC#N;1;11
NC(=O)Nc1[nH]cnc1C(=O)Nc1cc[nH]c(=O)n1;1;2
CC(NC(=O)CNC(=N)N)C(=O)O;1;0
CC=NCC(=O)NC(Cc1ccccc1)C(=O)O;1;1
NC(=S)CCNc1[nH]c(=O)[nH]c1C(N)=S;1;3
NC(=O)CCNC(Cc1ccccc1)C(=O)O;1;12
c1ccc(CCNc2ncco2)cc1;1;11
N#CCCNC(=S)CC(O)C(=S)NCCC#N;1;1
C#N;0;17
N#CCCNC(=N)C(=N)NCCC#N;1;0
N#CCCNCC(=O)NCCC(N)=S;1;1
N#CC(N=CC(=O)O)C(=O)O;1;1
O=C(O)CN=C(CO)C(O)CO;1;0
N#CC(=N)N(CCc1ccccc1)CC(N)=O;1;0
NC(=O)c1[nH]c(=O)[nH]c1N=C(CO)CO;1;0
C#C;1;1
COC(=O)CC(NCCC#N)C(=O)OC;1;18
N#CC(Cc1ccccc1)NC(=O)CNC(N)=O;2;2
CC(Nc1[nH]cnc1C(N)=S)C(N)=S;1;4
N#CCCNCC(=O)N(CC#N)CC(N)=O;1;13
COC(=O)CCN(C=O)C(C#N)CO;1;18
N#CCCN(CC(=O)NCC(=O)NCC#N)C(=N)N;1;2
CSCCC(=O)NCC(N)=O;1;0
N#CC(CNC(=N)N)NC(CC(=O)O)C(=O)O;1;6
CC(O)C=NCC(=O)N(CC#N)CC#N;1;1
NC(=O)NCCC(N)=S;1;2
N#CCNC(=O)CN=CCc1ccccc1;1;1
NC(=O)CC(NCCC(=O)NC(CO)C(N)=O)C(N)=O;1;9
N#CCN(C=O)C(Cc1ccccc1)C(N)=O;1;3
N=C(N)NCC=NCC(=O)O;1;1
N#CCNC(=O)CNC(=S)CNC(=N)N;1;1
N#CCN(CC#N)c1nc(CNC(N)=O)nc(NC=N)n1;2;0
CSCCC=Nc1ncc(Cc2ccccc2)o1;1;1
N#CCCNC(=O)CN(CC#N)C(=O)CN;1;31
N#CCCNC(C#N)=C(N)C#N;1;3
CC(C#N)NC(=O)CN=CC(O)C(O)C(O)CO;1;1
NC(=O)Nc1[nH]cnc1C(=O)OCC(O)c1cnc[nH]1;1;9
Cc1nc[nH]c1NC(=N)C#N;1;0
CC(NC(CC(N)=O)C(N)=O)C(N)=O;1;11
CC(=O)C=Nc1[nH]c(=O)[nH]c1C(=O)O;1;1
N#CCN=Cc1ncnc(NC(=N)N)c1NC(=N)N;1;1
CC(O)C=NCCC#N;1;1
CC1NC(=O)N=C1N;1;0
N#CCCNCC(=O)N(CCc1ccccc1)CC(=O)O;1;16
O=C(C=NC(CO)C(=O)O)CCO;1;1
N#CC=Cn1cnc(C#N)c1N(CC#N)CCC#N;1;2
COC(=O)CCN(C(=O)CN)C(CC(=O)O)C(=O)O;1;29
N#CC(O)C(Cc1ccccc1)NC(=N)N;1;5
CSCCC(=O)N(CCC#N)c1[nH]cnc1C(=O)O;1;13
N#CC(CO)N(CC(=O)O)C(=N)N;1;4
NC(=O)c1nc[nH]c1N=C(CO)C(O)CO;1;0
C=C(c1ccccc1)C(C#N)NCC(=O)NCC#N;1;12
C=C(c1ccccc1)C(N=CCCC#N)C(=O)O;1;1
N#CCNC(=O)CNC(=O)CN=CC(=O)CCO;1;1
N#CCCN(CCC(N)=O)c1c(C(N)=O)ncn1C(=N)N;1;1
N#CC(CNC(=N)N)NC(Cc1ccccc1)C(=O)O;1;7
C=CC=Nc1[nH]cnc1C#N;1;1
CC(C#N)NCCC(=O)N(CCC#N)CCC#N;1;14
N#CCCC=NCC(=O)N(CCC#N)CC(=O)O;1;1
NC=Nc1cc[nH]c(=O)n1;1;1
N#CCCN(C(=O)CN)C(C#N)CO;1;31
N#CC=CN(CCC(N)=O)CC(=O)O;1;0
COC(=O)CN(CC#N)C(N)=O;1;18
N#CCCNC(=O)CNC(=O)CNC(=S)CO;1;1
NCC(=O)N(CCc1ccccc1)CC(=O)O;2;31
NC(=O)COC(=O)CNC(N)=O;1;4
N#CCCN(CC#N)C(=O)CNC(=CC(=O)O)C(=O)O;1;1
CC=NCC(=O)N(CCC#N)C(C#N)Cc1ccccc1;1;1
N#CC(N=CC(O)CO)C(=CCO)c1ccccc1;1;1
NC(=O)CCNc1cc[nH]c(=O)n1;1;7
N#CCCN(CC(=O)O)C(=O)CNCCc1ccccc1;1;16
NC(Cc1ccccc1)C(=O)O;5;33
CC=NCC(=O)N(CCC#N)CCC#N;1;1
CC=C(C=NCC(=O)NCC(=O)NCC#N)c1ccccc1;1;1
OCC(Cc1ccccc1)=Nc1[nH]cnc1CO;1;0
N=C1CN(CC(=O)O)C(=O)N1;1;0
NC(=S)CCNC(=S)C(O)Cc1ccccc1;1;1
NC(=O)CCNCC(=O)NC(CC(N)=O)C(N)=O;1;11
NC(=O)NCC(=O)N(CCC(=O)O)CCC(=O)O;1;4
N#CCN(CC#N)C(=O)CNC(=N)NC(=N)N;2;1
N#CCCN(CCC#N)CC(=O)Nc1[nH]cnc1CO;1;9
N#CCCN(CC#N)CC(=O)OCC(N)=O;1;6
COC(=O)CCN(CCC#N)C(=N)NC(=N)N;1;15
N#CC(C#N)N=CC(O)C(O)CO;1;1
C=Cc1nc(N)nc(NCC(=O)NCCC(N)=O)n1;4;0
OCCNc1[nH]cnc1Cc1ccccc1;1;6
N#CCCn1c(=O)[nH]c(=O)c2nc[nH]c21;2;6
N#CCNc1nc(N)nc(CN(CC#N)C(N)=O)n1;3;1
N=C(N)NCC(=S)NCC(=O)NCC(N)=O;1;0
CC(NC(=O)CCC(=O)NC(C)C(N)=O)C(N)=O;1;0
NCC(=O)NCC(=O)N(CCC(N)=S)CC(N)=S;1;2
OCC(O)C(O)c1cnc[nH]1;1;5
N#CC=CN(CC#N)C(C#N)Cc1ccccc1;1;0
N#CCNC(=O)CNC(=S)C(O)CO;1;1
CC=C(c1ccccc1)C(C#N)NCC(=O)O;1;11
N#CCCN(CCC#N)c1nc(=O)[nH]c2[nH]cnc12;1;6
COC(=O)CCN(C=CC#N)CC(N)=O;1;0
N#CCCNc1[nH]c(=O)[nH]c1C(N)=O;1;8
N#CC(N=C(CO)C(O)CO)C(O)CO;1;0
N=C(N)N(CC(=O)O)CC(=S)NCCC(=O)O;1;0
N=C(N)NCC(=S)NCC(=O)NCC(N)=S;1;0
C=C(c1ccccc1)c1nc[nH]c1N=CC;1;1
N#CCn1c(=O)nc(N=CC(=O)O)c2nc[nH]c21;1;1
CC(=O)C=Nc1[nH]cnc1C(N)=O;1;1
CC(=S)NCC(=O)NCC(=O)NCC(N)=O;1;0
NC(=O)Cc1nc[nH]c1N=CC(=O)CCO;1;1
N#CCNCC(=O)N(CC#N)C(C#N)CC#N;1;15
C=Cc1nc(N)nc(N(CC#N)CC(N)=O)n1;4;19
CC(C#N)N(CCC#N)C(=O)CNC(=N)NC(=N)N;1;1
N#CCCNc1nc(N)nc(CN(CC#N)CCC#N)n1;3;3
NC(=S)C(Cc1ccccc1)N(C=O)CC(=O)O;1;1
CSCCC(=O)N(CCC(N)=O)CC(=O)O;1;4
NC(=O)CN(CC(=O)O)C(=O)c1nc[nH]c1NC(N)=O;1;9
CC(O)C(=S)NCC(=O)N(CCC(N)=O)CC(=O)O;1;0
N=C(N)NCC(=O)N(CC(N)=O)c1[nH]cnc1C(=O)O;2;1
NC(=O)CCNC(CO)C(N)=O;1;10
NC(=O)N(CC(=O)O)C(Cc1ccccc1)C(=O)O;1;5
O=C(O)C(=O)O;10;4
NC(=O)C(Cc1ccccc1)N=CC(O)CO;1;1
NC(=S)CN(C=O)c1ncnc2[nH]cnc12;1;2
NC(=O)CCN(CC(=O)O)C(=O)CN=C(CO)CO;1;0
N#CCCC=NCC(=O)NC(Cc1ccccc1)C(N)=O;1;1
N#CCN(CC(=O)N(CC#N)CC(N)=O)C(=N)NC(=N)N;1;1
CSCCC(=O)N(CC#N)CC(=O)NCCC#N;1;2
N#CCN(CC#N)C(=O)C(O)Cc1ccccc1;1;7
C=C(c1ccccc1)C(C#N)NC(=O)CN=CC(=O)O;1;1
N#CCCN(CCC(=O)O)CCC(=O)OCC(N)=O;1;7
C=CC(C#N)NC(C#N)C#N;1;5
CC=C(c1ccccc1)C(C#N)N=CC(C)=O;1;1
O=CN(CCO)CC(=O)O;1;2
Nc1ncnc(CO)c1N;1;21
NC(=O)C=CNCC(=O)N(CCC(N)=O)CC(N)=O;1;0
N#CCCNCC(=O)N(CCC(N)=O)CC(N)=O;1;13
CC(C#N)Nc1[nH]cnc1Cc1ccccc1;1;9
N#CCCN(CC(N)=O)CC(=O)OCC(O)C(N)=O;1;7
N#CCNC(=O)CNC(=S)CNc1[nH]cnc1C(N)=O;1;2
NC(=O)CCN(CC(=O)O)C(=O)CNC=O;1;1
NC(=O)Nc1[nH]cnc1C(=O)O;4;9
O=C(O)CC(N=C(Cc1ccccc1)C(=O)O)C(=O)O;1;0
N#CC(CO)NCCC(=O)N(CC(N)=O)CC(N)=O;1;11
N#Cc1nc[nH]c1NC(C#N)C(=O)O;1;7
N#CCCC=NCC(=O)NCCC(N)=O;1;1
N#Cc1ncnc(NC(=N)N)c1NC(N)=O;1;2
C=C(c1ccccc1)C(N=CC(C)=O)C(N)=O;1;1
N#CC(CNC(=N)N)NCC(=O)NCC(=O)O;1;5
N#CCCNCC(=O)N(CCC#N)CCC#N;1;15
N#CCN(CC#N)C(=O)CNC(=O)C(N)Cc1ccccc1;1;32
N#Cc1nc[nH]c1N(CCc1ccccc1)C(N)=O;1;6
CSCCC(=O)Nc1ncnc2[nH]cnc12;1;7
CC(OC(=O)CN(CCC(N)=O)C(N)=O)C(N)=O;1;4
CC(C)=O;1;17
N#CCNCC(=O)N(CC(N)=O)CC(N)=O;1;13
CC=Nc1[nH]c(=O)[nH]c1C(N)=O;1;1
CC=NCC(=O)NCC(=O)NCC(N)=O;1;1
N#CCCN(C(=O)CNC(=S)CO)C(C#N)CC#N;1;1
NC(=S)CNC(=O)C(=O)NCC(N)=S;1;2
CC(O)C(=S)NCC(=O)NCCC(N)=O;1;0
N#CCCN(CC#N)CC(=O)NCC(=O)NCCC(N)=O;1;2
N#CCCN=C(C#N)c1nc[nH]c1NC(N)=O;1;0
N#CCCN(C=O)C(CC(=O)O)C(=O)O;1;2
CC(C#N)N(C=CC#N)CC(N)=O;1;0
NC(=O)CCN(CCC(N)=O)CC(N)=O;3;1
N#CCCNC(=O)CNC=O;1;2
N#CCCN(CCC(=O)O)c1ncnc2[nH]cnc12;1;13
C=CC(O)C(N)=S;1;2
CSCCC(=O)N(CCC#N)c1ncnc2[nH]cnc12;1;10
CC(C#N)NCCC(=O)N(CC#N)CCc1ccccc1;1;15
N#CCCN(CCC#N)C(CC(=O)O)C(=O)O;1;7
N#CC(O)CCC(C#N)(C#N)NC(N)=O;1;2
N#CCCN(CCC#N)CC(=O)NCC(=O)NCC#N;1;4
C=CC(O)C(N)=O;1;2
CC(O)C=Nc1nc(=O)n(CC#N)c2[nH]cnc12;1;1
NC(=O)c1nc[nH]c1NC(Cc1ccccc1)C(N)=S;1;3
NCC(=O)O;23;32
OC(C=Nc1ncnc2[nH]cnc12)Cc1ccccc1;1;1
NC(=O)CCNC(=S)CCN(CC(=O)O)C(N)=O;1;0
NCC(=O)S;1;1
NC(=O)CNC(=O)CC(O)C(=O)NCC(N)=O;1;2
N#CC(N=CC(=CCO)c1ccccc1)C(O)CO;1;1
N#CCCN(CC(=O)N(CC#N)CC#N)C(=N)NC(=N)N;2;1
N#CCN(CC(N)=O)C(=O)CNC(=S)CNC(=N)N;1;1
CC=NCC(=O)NC(CC(N)=O)C(N)=O;1;1
N#CCCN(CC(=O)NCC(N)=O)C(=O)CN;1;31
COC(=O)CN(CCC#N)CCC#N;1;19
N#CCNC(=O)CNC(=O)CN(CC#N)C(=N)NC(=N)N;1;1
NCC(=O)N(CCC(N)=O)C(CC(N)=O)C(N)=O;2;29
N#CCN(C=O)C(C#N)Cc1ccccc1;1;3
CC(NC(=O)CN(CC#N)C(N)=O)C(N)=O;1;1
N#CCNC(=O)CN(C=O)CC#N;1;2
N#CCCNC(=S)C(O)CO;1;1
CC(=O)C=NC(C#N)C(O)C(O)CO;1;1
CC(O)C=Nc1nc(=O)[nH]c2c(NC(N)=O)ncnc12;1;1
N#CCN(CCc1ccccc1)C(=O)CNC=O;1;3
NC(=S)CCN(CC(N)=S)c1[nH]cnc1C(=O)O;1;3
N=C=O;1;18
N#CC(Cc1ccccc1)NC(=O)CNC(=O)CN;1;33
CC(=O)C(=O)O;2;15
C=CC(=O)OCC(O)c1cnc[nH]1;1;9
NC(=O)C(CO)Nc1ncnc2[nH]cnc12;1;6
CSCCC=NCC(=O)N(CCC#N)CC(=O)O;1;1
N=C=S;1;1
CC=NCC(=O)NCCC#N;1;1
N#CCCN(CCO)C(=O)CCNC(C#N)CC#N;1;13
N#CCNC(=S)C(O)Cc1ccccc1;1;2
N=C(N)NCC=NCC(=O)N(CC(=O)O)CC(=O)O;1;1
N#CCN1CCC(=N)NC1=O;1;0
N#CCCN(CC(=O)N(CCO)CCC#N)C(=N)N;1;4
C=Cc1nc(N)nc(N(CC(N)=S)CC(N)=S)n1;1;2
N#CCCN(CCc1ccccc1)C(=O)CNC(=N)N;1;4
C=CC=C(C=NC(C(N)=O)C(N)=O)c1ccccc1;1;1
N#CC(CO)NC(C#N)C(O)CO;1;8
CSCCC(=O)N(CC(N)=O)c1ncnc2[nH]cnc12;1;6
N#CC(C#N)(CCC=Nc1cc[nH]c(=O)n1)NC(N)=O;1;1
N=C(N)NCC(=S)NCCC(=O)O;1;0
CC=NCC(=O)N(CC#N)CC(=O)O;1;1
N#CC(CO)N(CC(=O)O)C(=O)c1nc[nH]c1NC(N)=O;1;7
N#CCC(C#N)NC(=O)CNC(C#N)C(O)C(O)CO;1;10
N#CC=CN(CCC#N)CC(=O)N(CC#N)CC#N;1;0
N#CCc1nc[nH]c1NC(C#N)C(O)C(O)CO;1;8
O=C(Nc1ncc(CO)o1)C(O)Cc1ccccc1;1;4
N=C(N)n1cnc(C(=O)OCC(N)=O)c1NC(N)=O;2;4
CC(=S)NCC(=O)NCC(=O)NC(C#N)CC#N;1;1
N#CCCN(CC(=O)NC(CC(=O)O)C(=O)O)C(N)=O;1;5
N#CCCNc1nc(=O)n(CC#N)c2[nH]cnc12;1;10
N#CC=CN(CC#N)C(C#N)CO;1;0
N#CC=CNC(C#N)C(O)Cc1ccccc1;2;0
CC(C#N)NCCC(=O)NCC(=O)NCC#N;1;14
N#CC=CN(CCC(=O)O)c1[nH]cnc1C(=O)O;1;0
N#CCCN(CCO)C(N)=O;1;3
CSCCC(=O)N(CC#N)CC(=O)NCC#N;1;2
N#CCCNC(=S)Cc1nc[nH]c1N;1;2
N#CCCN(CC(=O)NC(C#N)CO)C(=N)N;1;3
NC(=O)C(N=CC(=O)CCO)C(N)=O;1;1
CC=Nc1nc(=O)[nH]c2c(NC(N)=O)ncnc12;1;1
CC(C#N)N(CC#N)C(=N)N;1;4
CC(N=CC(O)Cc1ccccc1)C(N)=O;1;1
NC(=O)Nc1[nH]cnc1C(=O)Nc1[nH]cnc1CC(=O)O;1;9
N#CC(=N)N(CCC(N)=O)CCC(N)=O;1;0
N#CCCNC(=O)CN=CC(O)C(O)CO;1;1
N#Cc1ncn(C(=N)N)c1NC(=O)CNC(N)=O;1;1
N#CCN(CCc1ccccc1)C(=O)CN=C(CO)CO;1;0
NC(=O)CNC(=O)CNC(=S)CCc1ccccc1;1;1
N#CCCN(C=O)c1[nH]cnc1C#N;1;4
NC(=O)Nc1[nH]cnc1Cc1ccccc1;1;5
N#CCNCC(=O)N(CC(=O)O)CC(=O)O;1;15
N#CCCN(CCC(=O)O)C(=N)NC(=N)N;1;1
NC(=S)C(N)C(=CCO)c1ccccc1;1;1
N#CCCN(CC(=O)N(CCO)C(C#N)CC#N)C(N)=O;1;3
N#CCc1nc[nH]c1NC(=O)CNC(N)=O;1;6
O=c1[nH]c(N=C(CO)CO)nc2[nH]cnc12;1;0
N#CCCNCC(=O)N(CCC#N)CC(=O)O;1;15
N#CCC(C#N)N(CC#N)C(=O)CNC(=S)C(O)CO;1;1
N#CCCN(CC(=O)O)C(=O)CN=C(CO)CO;1;0
NC(=O)N(CC(=O)O)c1[nH]cnc1C(=O)O;1;9
Nc1cc[nH]c(=O)n1;3;15
N#CCN(CC(=O)NCC(=O)NCC(N)=O)C(N)=O;1;1
NC(=O)CNc1[nH]cnc1CC(N)=O;1;7
NC(=O)C(CO)NC(=O)C(N)Cc1ccccc1;1;29
C=C(c1ccccc1)C(NC(C(N)=O)C(N)=O)C(N)=O;2;3
CCNCC(=O)NC(C#N)CC#N;1;15
C=C(c1ccccc1)C(O)C(=S)NCC#N;1;2
N#CCN(CC(=O)N(CC#N)CCO)C(=N)N;1;4
N#CC=CNCC(=O)NC(C#N)Cc1ccccc1;2;0
NC(=S)C(N)C(N)=S;1;0
C=C(c1ccccc1)C(NC(C(N)=O)C(N)=O)C(N)=S;1;1
Nc1nc(N)nc(CC(O)c2nc(N)nc(N)n2)n1;2;18
CSCCC(=O)N(CC#N)c1[nH]cnc1C(=O)O;1;13
O=C1CCNC(=O)N1;1;0
N#CC=CN(CC#N)CC(=O)NCC(N)=O;1;0
N#CCCC=NC(C#N)CC#N;1;1
C=CC=C(C=NCC(=O)NCC(N)=O)c1ccccc1;1;1
N#CC(C#N)(CCC=O)N1CCC(N)=NC1=O;2;25
N#CCCN(CC(=O)O)C(=O)CNC(=O)CNC(=N)N;2;2
N#CC(NC(=N)N)C(O)Cc1ccccc1;1;5
N=C(N)NCC(=O)N(CCO)CC(=O)O;1;0
NC(=O)C=CNCC(=O)N(CC(N)=O)CC(=O)O;1;0
COC(=O)CN(CC(=O)OC)C(N)=O;1;16
N#CC(C#N)N=CC(O)CO;1;1
